Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-26	165	103	62.4	10	6.1	7	70.0
2020-04-27	160	103	64.4	9	5.6	6	66.7
2020-04-28	164	86	52.4	12	7.3	6	50.0
2020-04-29	160	94	58.8	10	6.2	5	50.0
2020-04-30	160	94	58.8	10	6.2	4	40.0
2020-05-01	165	101	61.2	8	4.8	4	50.0
2020-05-02	172	103	59.9	8	4.7	5	62.5
2020-05-03	165	94	57.0	8	4.8	5	62.5
2020-05-04	165	90	54.5	8	4.8	5	62.5
2020-05-05	168	92	54.8	10	6.0	4	40.0
2020-05-06	157	98	62.4	11	7.0	4	36.4
2020-05-07	156	96	61.5	13	8.3	5	38.5
2020-05-08	169	105	62.1	15	8.9	5	33.3
2020-05-09	171	102	59.6	15	8.8	5	33.3
2020-05-10	169	95	56.2	10	5.9	4	40.0
2020-05-11	169	96	56.8	10	5.9	4	40.0
2020-05-12	169	99	58.6	15	8.9	4	26.7
2020-05-13	166	96	57.8	11	6.6	5	45.5
2020-05-14	167	101	60.5	12	7.2	5	41.7
2020-05-15	170	104	61.2	12	7.1	3	25.0
2020-05-16	169	103	60.9	11	6.5	4	36.4
2020-05-17	168	106	63.1	9	5.4	2	22.2
2020-05-18	169	111	65.7	9	5.3	2	22.2
2020-05-19	168	95	56.5	9	5.4	2	22.2
2020-05-20	178	104	58.4	11	6.2	2	18.2
2020-05-21	180	108	60.0	13	7.2	3	23.1
2020-05-22	167	88	52.7	9	5.4	3	33.3
2020-05-23	164	85	51.8	8	4.9	2	25.0
2020-05-24	165	94	57.0	8	4.8	2	25.0
2020-05-25	169	94	55.6	7	4.1	2	28.6
2020-05-26	168	93	55.4	6	3.6	3	50.0
2020-05-27	168	106	63.1	7	4.2	3	42.9
2020-05-28	169	111	65.7	7	4.1	3	42.9
2020-05-29	170	103	60.6	10	5.9	3	30.0
2020-05-30	165	105	63.6	15	9.1	1	6.7
2020-05-31	167	100	59.9	11	6.6	2	18.2
2020-06-01	167	101	60.5	5	3.0	1	20.0
2020-06-02	169	111	65.7	5	3.0	2	40.0
2020-06-03	183	113	61.7	8	4.4	2	25.0
2020-06-04	183	116	63.4	8	4.4	1	12.5
2020-06-05	156	92	59.0	11	7.1	1	9.1
2020-06-06	167	100	59.9	10	6.0	1	10.0
2020-06-07	166	93	56.0	10	6.0	1	10.0
2020-06-08	166	88	53.0	3	1.8	1	33.3
2020-06-09	176	103	58.5	2	1.1	1	50.0
2020-06-10	174	105	60.3	2	1.1	1	50.0
2020-06-11	170	94	55.3	4	2.4	1	25.0
2020-06-12	169	100	59.2	4	2.4	1	25.0
2020-06-13	169	109	64.5	3	1.8	1	33.3
2020-06-14	170	103	60.6	3	1.8	1	33.3
2020-06-15	169	100	59.2	3	1.8	1	33.3
2020-06-16	170	111	65.3	2	1.2	1	50.0
2020-06-17	169	107	63.3	3	1.8	1	33.3
2020-06-18	168	108	64.3	3	1.8	1	33.3
2020-06-19	168	100	59.5	3	1.8	1	33.3
2020-06-20	159	87	54.7	3	1.9	1	33.3
2020-06-21	153	80	52.3	3	2.0	1	33.3
2020-06-22	151	85	56.3	4	2.6	2	50.0
2020-06-23	151	93	61.6	6	4.0	3	50.0
2020-06-24	146	95	65.1	8	5.5	3	37.5
2020-06-25	170	92	54.1	8	4.7	4	50.0
2020-06-26	169	98	58.0	7	4.1	4	57.1
2020-06-27	168	98	58.3	7	4.2	4	57.1
2020-06-28	170	92	54.1	7	4.1	4	57.1
2020-06-29	169	99	58.6	7	4.1	4	57.1
2020-06-30	169	93	55.0	6	3.6	3	50.0
2020-07-01	169	97	57.4	7	4.1	3	42.9
2020-07-02	169	88	52.1	8	4.7	3	37.5
2020-07-03	170	100	58.8	8	4.7	3	37.5
2020-07-04	176	104	59.1	5	2.8	2	40.0
2020-07-05	174	92	52.9	4	2.3	2	50.0
2020-07-06	170	91	53.5	6	3.5	3	50.0
2020-07-07	169	106	62.7	4	2.4	3	75.0
2020-07-08	168	96	57.1	4	2.4	3	75.0
2020-07-09	168	92	54.8	4	2.4	3	75.0
2020-07-10	169	92	54.4	3	1.8	1	33.3
2020-07-11	169	84	49.7	4	2.4	2	50.0
2020-07-12	168	86	51.2	4	2.4	2	50.0
2020-07-13	169	95	56.2	4	2.4	2	50.0
2020-07-14	169	98	58.0	5	3.0	2	40.0
2020-07-15	160	85	53.1	4	2.5	1	25.0
2020-07-16	159	96	60.4	4	2.5	0	0.0
2020-07-17	169	102	60.4	5	3.0	0	0.0
2020-07-18	169	105	62.1	5	3.0	0	0.0
2020-07-19	169	101	59.8	5	3.0	0	0.0
2020-07-20	169	106	62.7	2	1.2	0	0.0
2020-07-21	166	102	61.4	6	3.6	0	0.0
2020-07-22	167	101	60.5	6	3.6	0	0.0
2020-07-23	166	99	59.6	5	3.0	0	0.0
2020-07-24	163	97	59.5	5	3.1	0	0.0
2020-07-25	173	90	52.0	5	2.9	0	0.0
2020-07-26	167	97	58.1	5	3.0	0	0.0
2020-07-27	148	89	60.1	5	3.4	0	0.0
2020-07-28	153	86	56.2	5	3.3	0	0.0
2020-07-29	168	102	60.7	6	3.6	0	0.0
2020-07-30	171	106	62.0	6	3.5	0	0.0
2020-07-31	168	107	63.7	5	3.0	0	0.0
2020-08-01	166	107	64.5	5	3.0	0	0.0
2020-08-02	168	101	60.1	5	3.0	0	0.0
2020-08-03	168	100	59.5	9	5.4	0	0.0
2020-08-04	162	102	63.0	6	3.7	2	33.3
2020-08-05	162	105	64.8	5	3.1	1	20.0
2020-08-06	167	104	62.3	4	2.4	0	0.0
2020-08-07	167	89	53.3	3	1.8	0	0.0
2020-08-08	167	90	53.9	3	1.8	0	0.0
2020-08-09	167	80	47.9	3	1.8	0	0.0
2020-08-10	169	80	47.3	1	0.6	0	0.0
2020-08-11	169	99	58.6	2	1.2	0	0.0
2020-08-12	169	101	59.8	2	1.2	0	0.0
