Date	betten_ges	betten_belegt	betten_belegt_proz	faelle_covid_aktuell	faelle_covid_aktuell_proz	faelle_covid_aktuell_beatmet	faelle_covid_aktuell_beatmet_proz
2020-04-26	43	18	41.9	1	2.3	0	0.0
2020-04-27	43	24	55.8	1	2.3	0	0.0
2020-04-28	43	24	55.8	1	2.3	0	0.0
2020-04-29	43	22	51.2	1	2.3	0	0.0
2020-04-30	43	21	48.8	0	0.0	0	0
2020-05-01	43	26	60.5	0	0.0	0	0
2020-05-02	43	23	53.5	0	0.0	0	0
2020-05-03	43	20	46.5	0	0.0	0	0
2020-05-04	43	15	34.9	0	0.0	0	0
2020-05-05	43	24	55.8	0	0.0	0	0
2020-05-06	43	27	62.8	0	0.0	0	0
2020-05-07	43	23	53.5	0	0.0	0	0
2020-05-08	43	20	46.5	0	0.0	0	0
2020-05-09	43	15	34.9	0	0.0	0	0
2020-05-10	43	15	34.9	0	0.0	0	0
2020-05-11	43	16	37.2	0	0.0	0	0
2020-05-12	43	22	51.2	0	0.0	0	0
2020-05-13	43	21	48.8	0	0.0	0	0
2020-05-14	43	21	48.8	0	0.0	0	0
2020-05-15	43	21	48.8	0	0.0	0	0
2020-05-16	43	21	48.8	0	0.0	0	0
2020-05-17	43	28	65.1	0	0.0	0	0
2020-05-18	44	22	50.0	0	0.0	0	0
2020-05-19	43	26	60.5	0	0.0	0	0
2020-05-20	44	25	56.8	0	0.0	0	0
2020-05-21	43	26	60.5	0	0.0	0	0
2020-05-22	43	25	58.1	0	0.0	0	0
2020-05-23	41	29	70.7	0	0.0	0	0
2020-05-24	41	26	63.4	0	0.0	0	0
2020-05-25	39	24	61.5	0	0.0	0	0
2020-05-26	43	30	69.8	1	2.3	1	100.0
2020-05-27	42	27	64.3	2	4.8	1	50.0
2020-05-28	42	24	57.1	2	4.8	1	50.0
2020-05-29	42	24	57.1	2	4.8	1	50.0
2020-05-30	43	28	65.1	1	2.3	1	100.0
2020-05-31	41	25	61.0	1	2.4	1	100.0
2020-06-01	41	24	58.5	1	2.4	1	100.0
2020-06-02	38	18	47.4	1	2.6	1	100.0
2020-06-03	42	23	54.8	1	2.4	1	100.0
2020-06-04	40	21	52.5	1	2.5	1	100.0
2020-06-05	42	23	54.8	1	2.4	1	100.0
2020-06-06	43	24	55.8	0	0.0	0	0
2020-06-07	43	21	48.8	0	0.0	0	0
2020-06-08	43	24	55.8	0	0.0	0	0
2020-06-09	40	18	45.0	0	0.0	0	0
2020-06-10	38	16	42.1	0	0.0	0	0
2020-06-11	38	18	47.4	0	0.0	0	0
2020-06-12	38	12	31.6	0	0.0	0	0
2020-06-13	42	20	47.6	0	0.0	0	0
2020-06-14	42	20	47.6	0	0.0	0	0
2020-06-15	42	18	42.9	0	0.0	0	0
2020-06-16	41	14	34.1	1	2.4	0	0.0
2020-06-17	41	13	31.7	0	0.0	0	0
2020-06-18	41	15	36.6	0	0.0	0	0
2020-06-19	41	15	36.6	0	0.0	0	0
2020-06-20	43	19	44.2	0	0.0	0	0
2020-06-21	22	13	59.1	0	0.0	0	0
2020-06-22	23	9	39.1	0	0.0	0	0
2020-06-23	23	9	39.1	0	0.0	0	0
2020-06-24	23	9	39.1	0	0.0	0	0
2020-06-25	41	13	31.7	0	0.0	0	0
2020-06-26	39	14	35.9	0	0.0	0	0
2020-06-27	39	15	38.5	0	0.0	0	0
2020-06-28	39	17	43.6	0	0.0	0	0
2020-06-29	39	16	41.0	0	0.0	0	0
2020-06-30	40	15	37.5	0	0.0	0	0
2020-07-01	40	14	35.0	0	0.0	0	0
2020-07-02	40	15	37.5	0	0.0	0	0
2020-07-03	41	12	29.3	0	0.0	0	0
2020-07-04	41	19	46.3	5	12.2	0	0.0
2020-07-05	41	16	39.0	0	0.0	0	0
2020-07-06	41	10	24.4	0	0.0	0	0
2020-07-07	40	11	27.5	0	0.0	0	0
2020-07-08	40	14	35.0	0	0.0	0	0
2020-07-09	41	17	41.5	0	0.0	0	0
2020-07-10	40	16	40.0	0	0.0	0	0
2020-07-11	40	13	32.5	0	0.0	0	0
2020-07-12	43	21	48.8	0	0.0	0	0
2020-07-13	41	17	41.5	0	0.0	0	0
2020-07-14	40	15	37.5	0	0.0	0	0
2020-07-15	41	15	36.6	0	0.0	0	0
2020-07-16	41	11	26.8	0	0.0	0	0
2020-07-17	39	14	35.9	0	0.0	0	0
2020-07-18	46	30	65.2	0	0.0	0	0
2020-07-19	46	29	63.0	0	0.0	0	0
2020-07-20	41	20	48.8	0	0.0	0	0
2020-07-21	39	16	41.0	0	0.0	0	0
2020-07-22	39	14	35.9	1	2.6	0	0.0
2020-07-23	39	10	25.6	1	2.6	0	0.0
2020-07-24	42	9	21.4	1	2.4	0	0.0
2020-07-25	46	20	43.5	1	2.2	0	0.0
2020-07-26	42	13	31.0	1	2.4	0	0.0
2020-07-27	42	16	38.1	1	2.4	0	0.0
2020-07-28	42	17	40.5	1	2.4	0	0.0
2020-07-29	42	18	42.9	1	2.4	0	0.0
2020-07-30	42	18	42.9	1	2.4	0	0.0
2020-07-31	42	19	45.2	0	0.0	0	0
2020-08-01	46	29	63.0	0	0.0	0	0
2020-08-02	46	28	60.9	0	0.0	0	0
2020-08-03	46	29	63.0	0	0.0	0	0
2020-08-04	46	20	43.5	0	0.0	0	0
2020-08-05	46	18	39.1	0	0.0	0	0
2020-08-06	46	19	41.3	0	0.0	0	0
2020-08-07	43	25	58.1	0	0.0	0	0
2020-08-08	43	26	60.5	0	0.0	0	0
2020-08-09	46	28	60.9	0	0.0	0	0
2020-08-10	44	25	56.8	0	0.0	0	0
2020-08-11	41	24	58.5	0	0.0	0	0
2020-08-12	42	26	61.9	0	0.0	0	0
2020-08-13	42	25	59.5	0	0.0	0	0
2020-08-14	42	24	57.1	0	0.0	0	0
2020-08-15	40	17	42.5	0	0.0	0	0
2020-08-16	42	23	54.8	0	0.0	0	0
2020-08-17	42	22	52.4	0	0.0	0	0
2020-08-18	42	24	57.1	0	0.0	0	0
2020-08-19	44	26	59.1	0	0.0	0	0
2020-08-20	43	24	55.8	0	0.0	0	0
2020-08-21	43	14	32.6	0	0.0	0	0
2020-08-22	42	20	47.6	0	0.0	0	0
2020-08-23	42	23	54.8	0	0.0	0	0
2020-08-24	45	22	48.9	0	0.0	0	0
2020-08-25	45	21	46.7	0	0.0	0	0
2020-08-26	45	19	42.2	0	0.0	0	0
2020-08-27	42	19	45.2	0	0.0	0	0
2020-08-28	42	20	47.6	0	0.0	0	0
2020-08-29	42	22	52.4	0	0.0	0	0
2020-08-30	42	15	35.7	0	0.0	0	0
2020-08-31	42	15	35.7	0	0.0	0	0
2020-09-01	42	19	45.2	0	0.0	0	0
2020-09-02	42	17	40.5	0	0.0	0	0
2020-09-03	42	16	38.1	0	0.0	0	0
2020-09-04	42	15	35.7	0	0.0	0	0
2020-09-05	42	22	52.4	0	0.0	0	0
2020-09-06	42	23	54.8	0	0.0	0	0
2020-09-07	42	19	45.2	0	0.0	0	0
